Name,Prop,Line,Team,Opponent,Per_Min_Avg,Per_Min_L5,Per_Min_L10,Variance,Confidence%,Samples,Injury_Status,Injury_Multiplier,Matchup_Rank,Matchup_Scalar,Expected_Minutes
Steven Kwan,o0.5 Hits,0,CLE,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Angel Martinez,o0.5 Hits + Runs + RBIs,0,CLE,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Alec Burleson,o1.5 Hits + Runs + RBIs,0,STL,LAD,0,0,0,0,0,0,Available,1,2,0.9333333333333333,32
Jordan Walker,o0.5 Singles,0,STL,LAD,0,0,0,0,0,0,Available,1,15,0.5,32
Kyle Tucker,o1.5 Hits + Runs + RBIs,0,LAD,STL,0,0,0,0,0,0,Available,1,18,0.4,32
Manny Machado,o0.5 Hits,0,SD,CHW,0,0,0,0,0,0,Available,1,14,0.5333333333333333,32
Brandon Marsh,o0.5 Singles,0,PHI,MIA,0,0,0,0,0,0,Available,1,15,0.5,32
Cam Schlittler,o17.5 Outs,0,NYY,BAL,0,0,0,0,0,0,Available,1,15,0.5,32
Eli White,o0.5 Hits + Runs + RBIs,0,ATL,COL,0,0,0,0,0,0,Available,1,17,0.43333333333333335,32
Ozzie Albies,o0.5 Runs,0,ATL,COL,0,0,0,0,0,0,Available,1,15,0.5,32
Spencer Torkelson,o0.5 Hits,0,DET,TEX,0,0,0,0,0,0,Available,1,24,0.2,32
Spencer Torkelson,o0.5 Hits + Runs + RBIs,0,DET,TEX,0,0,0,0,0,0,Available,1,24,0.2,32
Alec Bohm,o0.5 Hits + Runs + RBIs,0,PHI,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
JP Crawford,o0.5 Hits,0,SEA,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Trent Grisham,o0.5 Hits + Runs + RBIs,0,NYY,BAL,0,0,0,0,0,0,Available,1,11,0.6333333333333333,32
Isaac Collins,o0.5 Hits,0,KC,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Isaac Collins,o0.5 Hits + Runs + RBIs,0,KC,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Leo Rivas,o0.5 Hits + Runs + RBIs,0,SEA,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
